index,Job No,Date,Schd Time Start,Schd Time End,Latitude,Longitude,Customer number,Customer Name,Site Name,Address 1,Address 2,City,State,PostCode,Zone,Phone,Qty Scheduled,Qty Serviced,Serv Type,Container Type,Bin Volume,Status,Truck number,Route number,Generate ID,Initial Entry Date,Weight,Prorated Weight,Booking Reference 1,Booking Reference 2,Alternate Ref No 1,Alternate Ref No 2,Alternate Service Ref 1,Alternate Service Ref 2,Notes,Directions,CheckLists,Waste Type,Tip Site,Price,PO,Weekday,RowNum
5481,1625101.00000,2018-11-15,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,14/11/2018-00:59:21-RunGen217,14/11/18 00:59:21,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
2240,1686350.00000,2019-01-03,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,02/01/2019-00:59:09-RunGen217,02/01/19 00:59:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3131,1695123.00000,2019-01-10,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,09/01/2019-00:59:05-RunGen217,09/01/19 00:59:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
1384,1700897.00000,2019-01-15,00:00,11:34,150.9535920,-33.8384370,3599.00000,Omeio Pty Ltd - Nikolas Giourg,NULL,1/31 MacDonald St,NULL,Paddington,NSW,2021,NULL,0468397822 - Niko,1,1,FUT,240L,0,N,CF71JM,RL5,NULL,14/01/19 10:40:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,pick requested by Niko  he forgot to put the bin out for Monday morning service,NULL,Paper/Cardboard,NULL,11.000,NULL,1,1
1358,1702482.01000,2019-01-18,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,1,1,FUT,240L,0.24,N,VEO,VEO,16/01/2019-00:58:58-RunGen217,16/01/19 00:58:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,0.000,NULL,4,1
4085,1703864.00000,2019-01-17,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,16/01/2019-00:58:55-RunGen217,16/01/19 00:58:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
1354,1708131.00000,2019-01-18,00:00,00:00,151.0556560,-33.8148030,3480.00000,Usman Goni Pty Ltd T/A Burgers on Broadway,NULL,531-537 Victoria Rd,NULL,Ermington,NSW,2115,NULL,0430808479,1,1,COL,1100L,0,V,CN41XN,RL1,NULL,18/01/19 11:00:34,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,closed 10pm,NULL,Paper/Cardboard,NULL,8.470,NULL,1,1
5158,1655437.00000,2018-12-08,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,2,COL,660L,0,C,REQ,REQ,NULL,07/12/18 12:50:56,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,19.800,NULL,5,1
3869,1659925.00000,2018-12-13,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,12/12/2018-00:58:55-RunGen217,12/12/18 00:58:56,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
232,1666262.00000,2018-12-19,03:47,03:47,151.0075380,-33.8186460,2374.00300,Complex Solutions,NULL,60 Station Street East,NULL,Parramatta,NSW,2150,NULL,0405 808 8888,6,6,COL,1100L,1.1,C,XVA350,RL2,18/12/2018-00:58:04-RunGen217,18/12/18 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up between 10PM - 6AM VERY IMPORTANT ONLY BACK DOWN EXIT. Ensure bin room doors are properly closed after service.,NULL,General Waste,NULL,207.370,NULL,2,1
2465,1669339.01000,2018-12-23,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,3,COL,660L,0.66,C,REQ,REQ,20/12/2018-00:58:03-RunGen217,20/12/18 00:58:03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,29.700,NULL,5,1
3260,1669381.00000,2018-12-21,NULL,NULL,0.0000000,0.0000000,2553.00000,Little Learning School - Chatswood,NULL,30 Albert Avenue,NULL,Chatswood,NSW,2067,NULL,NULL,1,1,COL,660L,0.66,V,CN41XN,RL1,20/12/2018-00:58:03-RunGen217,20/12/18 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30-32 Albert Avenue  Chatswood,NULL,General Waste,NULL,48.240,NULL,6,1
48,1678625.00000,2018-12-28,NULL,NULL,0.0000000,0.0000000,2222.00000,Kyushu Restaurant,Kyushu Restaurant,Shop 5/9-11 Grosvenor Street,NULL,Neutral Bay,NSW,2089,NULL,0423 058 145 Natsuko,0,0,COL,240L,0.24,R,BK34WI,RLC,27/12/2018-00:58:11-RunGen217,27/12/18 00:58:12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer closed 28/12/18 to 01/01/19,NULL,Comingle,NULL,0.000,NULL,2,1
4071,1685525.01000,2019-01-02,NULL,NULL,151.2041880,-33.8820760,2264.00000,India Cafe / Jaipur Maharaja,India Cafe / Jaipur Maharaja,777 George Street,NULL,Haymarket,NSW,2000,NULL,0405 083 339,0,0,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,DO NOT SERVICE TODAY. Customer closed 03/01/19 to 13/01/19,NULL,General Waste,NULL,0.000,NULL,4,1
4077,1685530.04000,2019-01-02,NULL,NULL,151.2036440,-33.8813350,2164.00000,Transgrid c/ BGIS Pty Ltd,NULL,180 Thomas Street,NULL,Haymarket,NSW,2000,NULL,0447714582,3,3,COL,120L,0.12,V,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Ring Shaun 0457 856 600 Between 7:00am and 11:00am,NULL,Comingle,NULL,0.000,NULL,4,1
846,1687501.00000,2019-01-04,NULL,NULL,0.0000000,0.0000000,2222.00000,Kyushu Restaurant,Kyushu Restaurant,Shop 5/9-11 Grosvenor Street,NULL,Neutral Bay,NSW,2089,NULL,0423 058 145 Natsuko,0,0,COL,240L,0.24,R,BK34WI,RLC,03/01/2019-00:58:50-RunGen217,03/01/19 00:58:50,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer closed 04/01/19 to 07/01/19,NULL,Comingle,NULL,0.000,NULL,2,1
384,1721261.00000,2019-01-31,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,30/01/2019-00:58:55-RunGen217,30/01/19 00:58:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
5172,1715007.01000,2019-01-28,NULL,NULL,151.2402470,-33.8247630,3250.00000,RGH Management,NULL,555 Military Rd,NULL,Mosman,NSW,2088,NULL,0411 375 678,1,1,COL,1.5M,1.5,R,BY48EG,FL2,NULL,25/01/19 00:57:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:FL2-1 New Route:FL2-2 Old Date:28/01/19 New Date:28/01/19,bins in loading dock on vista st,NULL,General Waste,NULL,52.470,NULL,2,1
2449,1746125.01000,2019-02-21,00:00,00:00,0.0000000,0.0000000,3358.00000,The Taste Italian Grill,NULL,R6/4 Hyde Parade,NULL,Campbelltown,NSW,2560,NULL,0431125367,1,1,COL,1100L,1.1,C,AB40PW,SWG,19/02/2019-00:58:58-RunGen217,19/02/19 00:58:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BINS UNDERNEATH AT THE END OF RAMP CALL ADAM - 0431125367 FOR ASSISTANCE,NULL,Cardboard,NULL,9.680,NULL,3,1
5296,1751791.00000,2019-02-23,00:00,09:05,151.2145400,-33.8848420,1733.00000,Suzie Q Coffee & Records,Suzie Q Coffee & Records,1/18 Hutchinson Street,NULL,Surry Hills,NSW,2010,NULL,0405 710 508,1,1,COL,240L,0,C,CL98LU,RLD,NULL,22/02/19 08:54:03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Every Thursday as per Jordan's request.,NULL,Comingle,NULL,24.900,NULL,5,1
2251,1765182.01000,2019-03-08,NULL,NULL,0.0000000,0.0000000,1676.00400,Trippas White group P/L - Avalon,NULL,558A Barrenjoey Road,NULL,Avalon Beach,NSW,2107,NULL,NULL,2,2,COL,1100L,1.1,R,URM,URM,06/03/2019-00:59:06-RunGen217,06/03/19 00:59:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,89.450,NULL,4,1
2461,1765198.00000,2019-02-02,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,3,1,COL,660L,0,C,REQ,REQ,NULL,06/03/19 08:42:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,9.900,NULL,5,1
5333,1718484.00000,2019-01-31,00:00,00:00,151.2086290,-33.8633850,1438.00200,Solutions Property Services - Stock Exchange,NULL,20 Bridge Street,NULL,Sydney,NSW,2000,NULL,NULL,5,5,COL,660L,0.66,C,BY46TO,RL9,29/01/2019-00:58:22-RunGen217,29/01/19 00:58:25,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Buzz intercom to loading dock in Dalley St. (Rear lane),NULL,General Waste,NULL,0.000,NULL,5,1
366,1723738.00000,2019-02-04,NULL,NULL,0.0000000,0.0000000,3742.00300,Aussie Commercial - Seating Solutions,NULL,18-20 Belmore Rd,NULL,Punchbowl,NSW,2196,NULL,Hedi - 9584 3899,1,1,COL,4.5M,4.5,V,BY48EG,FL2,01/02/2019-00:57:48-RunGen217,01/02/19 00:57:48,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AUSSIE SKIP BIN - Bin located up driveway on right hand side,NULL,Dry Waste,NULL,160.880,NULL,3,1
2119,1738825.00000,2019-02-14,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,13/02/2019-00:58:58-RunGen217,13/02/19 00:58:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3548,1675335.01000,2018-12-29,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,2,COL,660L,0.66,C,REQ,REQ,24/12/2018-08:01:11-RunGen217,24/12/18 08:01:11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,19.800,NULL,5,1
3369,1675499.00000,2018-12-26,NULL,NULL,0.0000000,0.0000000,2354.03900,Dimeo,NULL,105 Phillip St.,NULL,Parramatta,NSW,2150,NULL,0423 774 156,6,6,COL,660L,0.66,V,XVA350,RL2,24/12/2018-08:01:18-RunGen217,24/12/18 08:01:20,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,124.870,NULL,4,1
153,1683052.00000,2019-01-01,NULL,01:31,151.1298330,-33.8678630,3768.00000,Crafted Addiction,NULL,Shop 6/359 Illawarra Rd,NULL,Marrickville,NSW,2204,NULL,Yianni - 0405056048,1,1,FUT,660L,0.66,V,VMU428,RLJ,31/12/2018-00:58:42-RunGen217,31/12/18 00:58:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,13.200,NULL,1,1
4074,1685530.05000,2019-01-02,NULL,NULL,151.2036440,-33.8813350,2164.00000,Transgrid c/ BGIS Pty Ltd,NULL,180 Thomas Street,NULL,Haymarket,NSW,2000,NULL,0447714582,1,1,COL,660L,0.66,V,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Swipe card,NULL,General Waste,NULL,0.000,NULL,4,1
4075,1685530.06000,2019-01-02,NULL,NULL,151.2036440,-33.8813350,2164.00000,Transgrid c/ BGIS Pty Ltd,NULL,180 Thomas Street,NULL,Haymarket,NSW,2000,NULL,0447714582,1,1,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Ring Henrick 0457 856 600 Between 7:00am and 11:00am,NULL,Comingle,NULL,0.000,NULL,4,1
4093,1685557.02000,2019-01-02,NULL,NULL,151.2041590,-33.8845090,2354.01000,Dimeo,NULL,18 Lee Street,NULL,Sydney,NSW,2000,NULL,NULL,5,5,COL,240L,0.24,R,CJ65PS,BR2,NULL,02/01/19 00:58:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,** KEY HIDER CODE 9003# ** Last driveway after 20 Lee Street PLEASE ensure access card is return to key hider box after service CALL 0406266857 for Access,NULL,Comingle,NULL,0.000,NULL,4,1
3266,1697584.00000,2019-01-14,NULL,NULL,0.0000000,0.0000000,3742.00300,Aussie Commercial - Seating Solutions,NULL,18-20 Belmore Rd,NULL,Punchbowl,NSW,2196,NULL,Hedi - 9584 3899,1,1,COL,4.5M,4.5,V,BY48EG,FL2,11/01/2019-00:58:10-RunGen217,11/01/19 00:58:11,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AUSSIE SKIP BIN - Bin located up driveway on right hand side,NULL,Dry Waste,NULL,160.880,NULL,3,1
3970,1765626.00000,2019-03-22,00:00,00:00,150.8098380,-34.0711390,2843.00000,El Jannah Campbelltown,NULL,321 Queen Street,NULL,Campbelltown,NSW,2560,NULL,NULL,1,1,COL,3M,3,C,RRR,RRR,07/03/2019-00:58:05-RunGen217,07/03/19 00:58:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins @ Carpark Lock Code 9550*,NULL,Paper/Cardboard,NULL,12.100,NULL,6,1
3038,1708116.02000,2019-01-22,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,2,1,COL,1100L,1.1,C,VEO,VEO,18/01/2019-00:59:41-RunGen217,18/01/19 00:59:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,24.450,NULL,1,1
2347,1712646.00000,2019-01-25,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,1,1,FUT,240L,0.24,N,VEO,VEO,23/01/2019-00:58:52-RunGen217,23/01/19 00:58:53,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,0.000,NULL,4,1
5400,1731230.00000,2019-02-08,NULL,NULL,0.0000000,0.0000000,2222.00000,Kyushu Restaurant,Kyushu Restaurant,Shop 5/9-11 Grosvenor Street,NULL,Neutral Bay,NSW,2089,NULL,0423 058 145 Natsuko,1,1,COL,240L,0.24,V,XN97FC,RLC,07/02/2019-00:58:43-RunGen217,07/02/19 00:58:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up in Benboyd Lane,NULL,Comingle,NULL,17.890,NULL,2,1
2446,1725540.00000,2019-02-02,00:00,09:50,151.2895840,-33.7529500,1506.00000,On Shore Brasserie Cafe,On Shore Brasserie Cafe,16 The Strand,NULL,Dee Why,NSW,2099,NULL,0413 511 779,1,1,COL,660L,0,C,CN41XN,RL1,NULL,01/02/19 09:28:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rear lane Driveway off Howard,NULL,General Waste,NULL,32.530,NULL,5,1
1188,1730075.00000,2019-02-07,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,06/02/2019-00:58:46-RunGen217,06/02/19 00:58:46,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
1480,1738919.00000,2019-02-14,00:00,00:00,151.1965930,-33.9142260,3513.00000,Compounded Pty Ltd,NULL,Unit25/56 O'Riordan St,NULL,Alexandria,NSW,2015,NULL,0296932313,1,1,COL,240L,0,V,CF71JM,RL5,NULL,13/02/19 13:57:14,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins Located Inside Complex Outside Number 25  Gates open after 6am.,NULL,Cardboard,NULL,7.700,NULL,3,1
4780,1779768.00000,2019-03-19,NULL,12:13,151.2125810,-33.8641950,1.00000,Solutions Property Services,NULL,52 Phillip Street,NULL,Sydney,NULL,2000,NULL,NULL,2,2,COL,240L,0,F,CG06UT,RED,NULL,19/03/19 00:15:19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access - after 9:30pm. Do not miss.  pin code 5252,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
4073,1685530.07000,2019-01-02,NULL,NULL,151.2036440,-33.8813350,2164.00000,Transgrid c/ BGIS Pty Ltd,NULL,180 Thomas Street,NULL,Haymarket,NSW,2000,NULL,0447714582,2,2,COL,1100L,1.1,V,CJ65PS,BR2,NULL,02/01/19 00:58:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Old Status:R New Status:R Old Route:RL4-4 New Route:BR2-4 Old Date:03/01/19 New Date:02/01/19,Swipe card,NULL,General Waste,NULL,0.000,NULL,4,1
978,1691917.00000,2019-01-08,NULL,03:28,151.1764710,-33.8864700,3768.00000,Crafted Addiction,NULL,Shop 6/359 Illawarra Rd,NULL,Marrickville,NSW,2204,NULL,Yianni - 0405056048,1,1,COL,660L,0.66,C,VMU428,RLJ,07/01/2019-00:58:22-RunGen217,07/01/19 00:58:22,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,31.350,NULL,1,1
3751,1789959.00000,2019-03-27,NULL,NULL,0.0000000,0.0000000,3317.00600,QE Foodstore Camperdown,NULL,5 / 35 Missenden,NULL,Camperdown,NSW,2170,NULL,0422 499 640,2,2,COL,1100L,1.1,V,CP84AZ,RLP,26/03/2019-00:58:37-RunGen217,26/03/19 00:58:37,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KEY PROVIDED FOR BIN ROOM acces to bins thru rear of the shop roller door on Dunblane St ACCESS AFTER 6:30AM,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
4250,1789999.00000,2019-03-27,NULL,NULL,0.0000000,0.0000000,1398.00000,Fairfax Media,Fairfax Media,1 Darling Island Road,NULL,Pyrmont,NSW,2009,NULL,NULL,1,1,COL,660L,0.66,V,CP84AZ,RLP,26/03/2019-00:58:37-RunGen217,26/03/19 00:58:38,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in the rear loading dock. Must be serviced after 7:00am,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
4490,1790017.00000,2019-03-27,NULL,NULL,0.0000000,0.0000000,1757.00000,Surmin P/L - Pizza Hut,Surmin P/L - Pizza Hut,450 Elizabeth Street,NULL,Surry Hills,NSW,2010,NULL,0413 405 983,1,1,COL,660L,0.66,V,CP84AZ,RLP,26/03/2019-00:58:37-RunGen217,26/03/19 00:58:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MUST ATTEND SITE FROM 7AM NO extras!,NULL,Paper/Cardboard,NULL,12.010,NULL,4,1
2848,1693753.00000,2018-12-22,00:00,00:00,153.0351390,-27.4622340,3778.00000,Greca,NULL,3/5 Boundary St,NULL,Brisbane City,QLD,4000,NULL,0405 451 407,1,2,COL,660L,0,C,REQ,REQ,NULL,08/01/19 13:35:48,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,19.800,NULL,5,1
4076,1756281.00000,2019-02-28,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,27/02/2019-00:58:58-RunGen217,27/02/19 00:58:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
3121,1747566.00000,2019-02-21,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,20/02/2019-00:59:04-RunGen217,20/02/19 00:59:04,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
87,1793268.00000,2019-03-29,NULL,10:00,151.1945750,-33.8688540,3107.00000,Cocoa Rush Cafe,NULL,267 Victoria road,NULL,Rydalmere,NSW,2116,NULL,0403 263 544,1,1,COL,240L,0.24,C,CP84AZ,RLP,28/03/2019-00:58:50-RunGen217,28/03/19 00:58:51,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bin presented in Clyde St in front of Bus stop,NULL,Paper/Cardboard,NULL,8.660,NULL,4,1
1947,1700656.00000,2019-01-15,NULL,02:58,151.1541430,-33.9131440,3768.00000,Crafted Addiction,NULL,Shop 6/359 Illawarra Rd,NULL,Marrickville,NSW,2204,NULL,Yianni - 0405056048,1,1,COL,660L,0.66,C,VMU428,RLJ,14/01/2019-00:58:41-RunGen217,14/01/19 00:58:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,31.350,NULL,1,1
2294,1702482.03000,2019-01-18,NULL,NULL,0.0000000,0.0000000,1021.01200,B.I.C. Services - Cromwell,NULL,2 - 6 Station Street,NULL,Penrith,NSW,2750,NULL,NULL,1,1,FUT,1100L,1.1,C,VEO,VEO,16/01/2019-00:58:58-RunGen217,16/01/19 00:58:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,0.000,NULL,4,1
1359,1702926.00000,2019-01-18,NULL,13:37,151.1863270,-33.8151510,1674.02400,Wastespec,NULL,7A Blakeford Ave,NULL,Ermington,NSW,2115,NULL,NULL,1,1,COL,3M,3,V,CN41XN,RL1,16/01/2019-00:58:04-RunGen217,16/01/19 00:58:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,max weight 240kgs,NULL,General Waste,NULL,107.900,NULL,4,1
5057,1712584.00000,2019-01-24,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,23/01/2019-00:58:48-RunGen217,23/01/19 00:58:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
254,1724281.00000,2019-02-04,00:00,00:00,151.2158940,-33.8740050,1353.00000,Terrace Tower Pty Ltd,NULL,80 William St,NULL,East Sydney,NSW,2000,NULL,0417 260 990,15,15,COL,240L,0.24,C,CH85SX,RLG,01/02/2019-00:58:20-RunGen217,01/02/19 00:58:22,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins are in the rear lane  Suttor Lane loading dock Please use access card 5 days as per Jemma's email 14/06/2013  3:52,NULL,Paper/Cardboard,NULL,10.160,NULL,5,1
3188,1727069.00000,2019-02-01,00:00,00:00,151.2061490,-33.8648550,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,COL,120L,0,C,XN97FC,RLC,NULL,04/02/19 10:17:16,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Comingle,NULL,7.150,NULL,1,1
1328,1752192.00000,2019-02-26,12:23,12:23,151.2086460,-33.8656790,1438.00300,Solutions Property Services,NULL,52 Phillip Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,COL,660L,0.66,C,CC23RU,BR1,25/02/2019-00:58:01-RunGen217,25/02/19 00:58:01,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access - after 9:30pm. Do not miss.  pin code 5252,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
306,1773944.00000,2019-03-14,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,R,RRR,RRR,13/03/2019-00:59:04-RunGen217,13/03/19 00:59:05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
